250
11.391117	0.207343	-0.639130	0.000000	5.516839	-0.080237	0.000000	0.000000	5.918988
9.603399	3.766721	2.202559	100.400930	-0.004260	-0.785889	-0.618353
8.447641	4.641285	2.158273	151.160902	-0.333193	0.919266	0.209599
2.621767	4.022439	4.663685	151.314628	0.298792	0.416531	0.858618
1.891884	2.902870	4.082954	64.928752	-0.821505	0.411544	-0.394665
0.156214	0.418810	4.381136	145.824693	-0.230074	-0.884358	0.406173
3.053174	0.383900	1.451995	127.907113	0.906523	0.042068	0.420054
7.569369	3.130324	2.977851	92.540956	-0.110349	-0.741127	-0.662234
8.583187	1.133997	3.670448	175.219520	0.830030	0.360742	-0.425341
4.922430	3.313341	4.400210	165.064644	0.529827	-0.470137	-0.705872
7.831312	3.409530	1.601815	164.531158	0.764428	0.440017	-0.471205
3.420692	1.132029	3.440338	133.518174	-0.503940	-0.122147	-0.855058
1.891495	4.098328	3.719787	136.541813	0.909982	-0.273320	-0.311816
7.426440	4.848612	5.693390	135.691281	0.251155	0.250715	-0.934913
3.786886	3.833253	1.101125	108.160397	0.561945	0.816919	-0.129851
2.666778	2.429222	1.926295	127.493306	0.884370	0.009338	0.466693
9.528437	5.396993	5.107583	175.795257	0.624363	-0.540878	0.563580
0.817280	2.685160	4.466645	105.083918	0.044019	-0.779850	-0.624417
6.200633	5.181107	2.283021	63.963228	0.477761	-0.411757	0.776016
9.581138	0.887423	0.042431	137.895367	0.247523	0.233608	-0.940298
8.057683	3.808214	0.238557	172.029350	0.780558	0.405284	-0.475893
1.559720	3.759299	4.983859	144.952563	-0.308704	-0.859824	0.406699
2.663345	1.605128	5.671681	163.255005	0.621963	-0.521266	0.584332
5.565120	4.575377	4.929404	145.836541	-0.892470	0.449232	-0.041071
7.134595	2.333790	1.067251	106.405676	0.616173	0.786616	-0.039569
8.960599	1.416626	2.249461	163.761620	0.749417	0.436217	-0.498084
4.958308	1.088956	5.375926	72.218994	-0.749987	0.455749	-0.479387
0.732100	3.845335	3.976707	122.465893	0.462971	-0.883490	0.071439
8.139532	2.616330	0.679298	103.918225	-0.035606	-0.789234	-0.613059
8.598994	2.318507	3.091153	105.287333	0.636019	0.757607	-0.146667
1.626578	0.921120	2.667570	122.301499	0.898301	0.105883	0.426432
7.103129	0.004916	2.071036	173.426419	0.627324	-0.418079	0.657019
7.752693	3.995237	4.898968	173.482959	0.812504	0.365510	-0.454135
